,gender,age,marital_status,job_position,credit_sum,credit_month,tariff_id,score_shk,education,living_region,monthly_income,credit_count,overdue_credit_count,open_account_flg,month_payment,payment_income_part
124556,F,56.0,MAR,PNA,14562.0,10,1_16,0.375758,SCH,лняйбю,20000.0,2.0,0.0,0,1456.2,0.07281
126493,M,27.0,MAR,WRK,6990.0,18,1_5,0.603279,SCH,мнбняхахпяйюъ,25000.0,4.0,0.0,0,388.3333333333333,0.015533333333333333
92699,M,30.0,UNM,SPC,17106.0,10,1_32,0.366703,SCH,йспяйюъ,35000.0,3.0,0.0,1,1710.6,0.04887428571428571
138606,F,39.0,UNM,SPC,13178.0,10,1_1,0.467945,SCH,оемгемяйюъ,10000.0,2.0,0.0,0,1317.8,0.13178
112232,F,31.0,UNM,SPC,29255.29,10,1_1,0.40526,GRD,йелепнбяйюъ,22000.0,4.0,0.0,0,2925.529,0.13297859090909092
30584,F,33.0,DIV,SPC,14428.0,10,1_6,0.592378,SCH,оепляйхи,35000.0,3.0,0.0,0,1442.8,0.041222857142857144
120312,M,43.0,MAR,SPC,45938.0,12,1_9,0.34867,GRD,яюлюпяйюъ,40000.0,3.0,0.0,0,3828.1666666666665,0.09570416666666666
124721,F,42.0,MAR,SPC,18007.0,10,1_32,0.440055,SCH,ялнкемяйюъ,38000.0,8.0,1.0,0,1800.7,0.04738684210526316
42474,M,38.0,MAR,SPC,7438.0,10,1_1,0.392234,GRD,бнкцнцпюдяйюъ,25000.0,0.0,0.0,1,743.8,0.029751999999999997
50921,M,30.0,MAR,SPC,12869.0,10,1_43,0.562064,SCH,аюьйнпрнярюм,50000.0,1.0,0.0,0,1286.9,0.025738
161940,M,52.0,MAR,SPC,87949.8,10,1_19,0.333401,GRD,лняйбю,50000.0,2.0,0.0,0,8794.98,0.1758996
152086,M,21.0,UNM,SPC,22663.0,10,1_32,0.453067,SCH,пнярнбяйюъ,25000.0,1.0,0.0,0,2266.3,0.09065200000000001
121895,F,33.0,MAR,SPC,18436.0,10,1_1,0.473547,SCH,ълюкн-мемежйхи,65000.0,2.0,1.0,0,1843.6,0.02836307692307692
39952,F,41.0,DIV,WRK,13358.0,10,1_6,0.555809,SCH,векъахмяйюъ,30000.0,3.0,0.0,0,1335.8,0.044526666666666666
144628,F,58.0,MAR,SPC,21218.0,10,1_1,0.328584,GRD,мнбняхахпяйюъ,30000.0,2.0,0.0,0,2121.8,0.07072666666666667
911,M,24.0,UNM,ATP,27278.0,10,1_6,0.612191,GRD,ялнкемяйюъ,30000.0,0.0,0.0,0,2727.8,0.09092666666666667
112805,F,25.0,UNM,SPC,17142.0,10,1_32,0.460957,GRD,рчлемяйюъ,29000.0,6.0,0.0,0,1714.2,0.05911034482758621
160539,F,23.0,UNM,SPC,20490.0,13,1_1,0.382487,UGR,рскэяйюъ,40000.0,1.0,0.0,0,1576.1538461538462,0.03940384615384616
87635,F,32.0,MAR,SPC,16579.0,10,1_6,0.619678,SCH,йпюямнъпяйхи,60000.0,0.0,0.0,0,1657.9,0.02763166666666667
36881,M,30.0,MAR,SPC,7739.0,5,1_6,0.408888,SCH,ябепдкнбяйюъ,50000.0,3.0,0.0,0,1547.8,0.030955999999999997
5896,M,35.0,UNM,SPC,31919.0,11,1_3,0.517556,GRD,лсплюмяйюъ,50000.0,3.0,0.0,0,2901.7272727272725,0.05803454545454545
144032,F,31.0,MAR,SPC,7389.0,6,1_1,0.38254,SCH,бкюдхлхпяйюъ,18000.0,1.0,0.0,0,1231.5,0.06841666666666667
79042,M,32.0,MAR,SPC,44289.0,10,1_6,0.600723,UGR,рюрюпярюм,40000.0,1.0,0.0,0,4428.9,0.11072249999999999
84845,M,35.0,UNM,BIS,15599.0,10,1_32,0.393561,SCH,ярюбпнонкэяйхи,25000.0,1.0,0.0,0,1559.9,0.06239600000000001
40530,F,31.0,MAR,SPC,79868.0,10,1_1,0.380139,SCH,лняйнбяйюъ,40000.0,-1.0,-1.0,0,7986.8,0.19967000000000001
119347,M,66.0,UNM,SPC,10019.0,10,1_7,0.594055,GRD,лняйнбяйюъ,35000.0,0.0,0.0,0,1001.9,0.028625714285714286
79116,M,34.0,MAR,SPC,16639.0,10,1_1,0.302046,GRD,лняйнбяйюъ,45000.0,-1.0,-1.0,0,1663.9,0.03697555555555556
112137,M,39.0,MAR,DIR,7990.0,12,1_6,0.255856,GRD,ябепдкнбяйюъ,35000.0,4.0,0.0,0,665.8333333333334,0.019023809523809526
82175,M,27.0,MAR,SPC,13580.0,10,1_4,0.377498,SCH,йюксфяйюъ,40000.0,3.0,0.0,0,1358.0,0.03395
117156,F,57.0,MAR,SPC,51478.0,10,1_4,0.538038,SCH,йпюямндюпяйхи,50000.0,2.0,0.0,0,5147.8,0.102956
80804,M,38.0,MAR,SPC,12818.0,10,1_6,0.672308,SCH,аюьйнпрнярюм,21000.0,6.0,0.0,0,1281.8,0.06103809523809524
65886,F,37.0,UNM,SPC,53451.9,10,1_22,0.325831,GRD,яюмйр-оерепаспц,70000.0,2.0,0.0,0,5345.1900000000005,0.07635985714285715
32345,M,34.0,MAR,UMN,46290.0,12,1_1,0.382168,SCH,кемхмцпюдяйюъ,60000.0,3.0,0.0,1,3857.5,0.06429166666666666
114452,F,33.0,MAR,SPC,15314.0,10,1_32,0.571895,SCH,лняйнбяйюъ,35000.0,4.0,0.0,0,1531.4,0.04375428571428572
760,M,32.0,MAR,DIR,15489.0,10,1_32,0.512969,SCH,ябепдкнбяйюъ,50000.0,1.0,0.0,0,1548.9,0.030978000000000002
511,F,24.0,UNM,SPC,16990.0,9,1_5,0.649097,SCH,ябепдкнбяйюъ,21000.0,0.0,0.0,0,1887.7777777777778,0.0898941798941799
65706,M,46.0,MAR,SPC,54987.0,12,1_1,0.50557,SCH,лняйбю,45000.0,0.0,0.0,0,4582.25,0.10182777777777778
98887,M,26.0,MAR,SPC,11629.0,10,1_1,0.390231,GRD,йелепнбяйюъ,70000.0,2.0,0.0,0,1162.9,0.016612857142857144
82587,F,40.0,MAR,SPC,25987.0,10,1_32,0.327111,GRD,ярюбпнонкэяйхи,30000.0,1.0,0.0,0,2598.7,0.08662333333333333
59993,M,40.0,DIV,WRK,21970.0,10,1_1,0.396043,GRD,бнкцнцпюдяйюъ,30000.0,0.0,0.0,0,2197.0,0.07323333333333333
27169,F,40.0,MAR,SPC,18539.0,12,1_1,0.42244,SCH,рнляйюъ,15000.0,1.0,0.0,0,1544.9166666666667,0.10299444444444444
136014,F,32.0,DIV,SPC,11969.0,10,1_1,0.318198,GRD,пъгюмяйюъ,18000.0,1.0,0.0,0,1196.9,0.06649444444444445
125454,M,25.0,UNM,SPC,14989.0,10,1_6,0.622962,GRD,рюрюпярюм,30000.0,1.0,0.0,0,1498.9,0.04996333333333334
53333,M,36.0,MAR,SPC,7689.0,10,1_1,0.452778,SCH,бкюдхлхпяйюъ,25000.0,2.0,0.0,0,768.9,0.030756
3121,F,33.0,MAR,SPC,42369.0,12,1_1,0.262803,GRD,мхфецнпндяйюъ,20000.0,1.0,0.0,0,3530.75,0.1765375
130981,F,36.0,MAR,UMN,8990.0,10,1_1,0.483718,SCH,яюмйр-оерепаспц,30000.0,3.0,0.0,0,899.0,0.029966666666666666
133496,F,23.0,UNM,SPC,11269.0,10,1_43,0.613082,SCH,уюаюпнбяйхи,45000.0,1.0,0.0,1,1126.9,0.025042222222222223
68599,F,43.0,DIV,SPC,29501.0,10,1_32,0.46912,GRD,лняйнбяйюъ,92000.0,0.0,0.0,1,2950.1,0.032066304347826084
15828,M,45.0,MAR,SPC,9570.0,10,1_6,0.620681,SCH,кемхмцпюдяйюъ,40000.0,7.0,0.0,0,957.0,0.023925
71328,F,30.0,MAR,UMN,24049.0,10,1_32,0.420649,GRD,оепляйхи,18000.0,0.0,0.0,0,2404.9,0.13360555555555556
160104,M,33.0,MAR,UMN,30000.0,10,1_4,0.352304,GRD,яюлюпяйюъ,50000.0,1.0,0.0,0,3000.0,0.06
102784,M,35.0,UNM,WOI,21942.0,12,1_5,0.717386,SCH,лняйнбяйюъ,25000.0,1.0,1.0,0,1828.5,0.07314
29838,M,22.0,UNM,SPC,14809.0,10,1_6,0.577891,SCH,мхфецнпндяйюъ,25000.0,3.0,0.0,0,1480.9,0.059236000000000004
165465,F,39.0,MAR,UMN,13618.0,10,1_6,0.683609,SCH,рюланбяйюъ,35000.0,3.0,0.0,0,1361.8,0.038908571428571424
168539,M,26.0,UNM,SPC,16141.0,12,1_5,0.428865,SCH,яюлюпяйюъ,25000.0,6.0,0.0,0,1345.0833333333333,0.05380333333333333
89651,M,33.0,MAR,SPC,31811.4,12,1_9,0.445303,SCH,бнкнцндяйюъ,50000.0,0.0,0.0,0,2650.9500000000003,0.053019000000000004
81297,F,57.0,UNM,SPC,19809.0,10,1_4,0.446737,GRD,пъгюмяйюъ,20000.0,7.0,0.0,0,1980.9,0.09904500000000001
97499,M,59.0,MAR,PNA,15652.0,10,1_32,0.403206,GRD,лняйнбяйюъ,30000.0,0.0,0.0,1,1565.2,0.052173333333333335
70515,F,36.0,MAR,SPC,29531.0,10,1_32,0.306982,GRD,уюмрш-люмяхияйхи,40000.0,1.0,0.0,1,2953.1,0.0738275
44541,M,35.0,DIV,DIR,26587.78,10,1_6,0.527241,SCH,кемхмцпюдяйюъ,50000.0,3.0,0.0,0,2658.778,0.05317556
87122,M,37.0,MAR,SPC,21134.2,10,1_1,0.412896,SCH,рчлемяйюъ,40000.0,7.0,0.0,1,2113.42,0.0528355
95570,M,50.0,MAR,BIS,4490.0,3,1_1,0.33818,GRD,юкрюияйхи,100000.0,2.0,0.0,1,1496.6666666666667,0.014966666666666668
134133,M,49.0,MAR,SPC,21990.0,10,1_9,0.432024,SCH,ярюбпнонкэяйхи,30000.0,6.0,0.0,0,2199.0,0.0733
91239,F,42.0,MAR,SPC,34384.0,10,1_32,0.415019,GRD,уюмрш-люмяхияйхи,50000.0,1.0,0.0,1,3438.4,0.068768
130674,M,43.0,MAR,SPC,22018.0,10,1_1,0.376303,SCH,лняйнбяйюъ,60000.0,0.0,0.0,0,2201.8,0.03669666666666667
149262,F,51.0,MAR,DIR,5329.0,12,1_1,0.476961,SCH,яюпюрнбяйюъ,40000.0,3.0,0.0,0,444.0833333333333,0.011102083333333334
153177,F,29.0,MAR,SPC,16869.0,10,1_1,0.492815,SCH,бнкцнцпюдяйюъ,25000.0,1.0,0.0,0,1686.9,0.06747600000000001
143028,F,33.0,DIV,SPC,47169.0,10,1_1,0.424082,GRD,яюлюпяйюъ,30000.0,1.0,0.0,0,4716.9,0.15722999999999998
130202,F,49.0,MAR,SPC,15379.0,8,1_6,0.565655,SCH,йпюямндюпяйхи,16000.0,4.0,1.0,0,1922.375,0.1201484375
14166,M,44.0,MAR,SPC,11080.0,6,1_7,0.260455,SCH,рчлемяйюъ,60000.0,3.0,0.0,0,1846.6666666666667,0.03077777777777778
102459,M,32.0,MAR,SPC,14390.0,6,1_6,0.664814,SCH,лняйнбяйюъ,39000.0,-1.0,-1.0,0,2398.3333333333335,0.0614957264957265
96520,F,33.0,MAR,UMN,13718.0,10,1_1,0.339328,GRD,рюрюпярюм,25000.0,4.0,0.0,0,1371.8,0.054872
159857,F,35.0,MAR,SPC,15999.0,18,1_1,0.496858,SCH,опхлнпяйхи,20000.0,2.0,0.0,0,888.8333333333334,0.04444166666666667
23803,M,31.0,MAR,SPC,21808.0,6,1_4,0.26686,GRD,уюмрш-люмяхияйхи,75000.0,4.0,0.0,0,3634.6666666666665,0.04846222222222222
5315,F,62.0,MAR,SPC,13609.0,10,1_1,0.433877,GRD,йпюямнъпяйхи,49200.0,0.0,0.0,0,1360.9,0.02766056910569106
154616,F,30.0,DIV,SPC,73789.0,12,1_6,0.547063,GRD,яюмйр-оерепаспц,60000.0,1.0,0.0,1,6149.083333333333,0.10248472222222221
115224,F,35.0,MAR,SPC,15778.0,12,1_1,0.474817,UGR,векъахмяйюъ,30000.0,2.0,0.0,0,1314.8333333333333,0.04382777777777778
67897,F,20.0,UNM,SPC,21055.68,12,1_3,0.794472,SCH,лняйнбяйюъ,20000.0,-1.0,-1.0,1,1754.64,0.087732
1747,F,30.0,UNM,SPC,26487.0,15,1_1,0.441943,SCH,йюпекхъ,30000.0,3.0,0.0,1,1765.8,0.058859999999999996
151685,M,29.0,UNM,SPC,44289.0,10,1_6,0.702471,SCH,уюмрш-люмяхияйхи,47000.0,1.0,0.0,0,4428.9,0.09423191489361701
76109,M,36.0,MAR,SPC,23543.0,10,1_32,0.324476,SCH,лнпднбхъ,30000.0,1.0,0.0,0,2354.3,0.07847666666666667
13649,M,23.0,MAR,SPC,26886.0,12,1_3,0.504765,UGR,йспяйюъ,35000.0,2.0,0.0,0,2240.5,0.06401428571428572
79661,M,32.0,MAR,UMN,15950.0,6,1_5,0.334118,PGR,бнкцнцпюдяйюъ,49000.0,1.0,0.0,0,2658.3333333333335,0.05425170068027211
91889,F,42.0,DIV,UMN,18179.0,24,1_4,0.598775,GRD,лняйнбяйюъ,80000.0,-1.0,-1.0,0,757.4583333333334,0.009468229166666666
102561,M,43.0,MAR,SPC,6338.0,6,1_4,0.510567,GRD,векъахмяйюъ,55000.0,1.0,0.0,0,1056.3333333333333,0.019206060606060605
52188,F,27.0,MAR,SPC,12039.0,10,1_1,0.508598,SCH,оемгемяйюъ,17000.0,1.0,0.0,0,1203.9,0.07081764705882354
38603,F,49.0,MAR,UMN,48388.0,10,1_1,0.406378,GRD,лняйнбяйюъ,40000.0,3.0,0.0,0,4838.8,0.12097000000000001
160494,M,46.0,MAR,SPC,12286.0,12,1_1,0.548086,SCH,ябепдкнбяйюъ,25000.0,2.0,0.0,0,1023.8333333333334,0.040953333333333335
47851,F,23.0,MAR,SPC,49990.0,36,1_9,0.481055,SCH,юярпюуюмяйюъ,20000.0,2.0,0.0,0,1388.611111111111,0.06943055555555555
157658,F,50.0,UNM,SPC,9439.0,10,1_4,0.462679,SCH,ябепдкнбяйюъ,32000.0,4.0,0.0,0,943.9,0.029496875
121421,M,39.0,MAR,SPC,18846.0,10,1_32,0.357122,GRD,мнбцнпндяйюъ,23000.0,2.0,0.0,0,1884.6,0.08193913043478261
69684,M,36.0,MAR,DIR,57789.0,10,1_6,0.483045,SCH,мнбняхахпяйюъ,50000.0,7.0,0.0,0,5778.9,0.11557799999999999
150647,F,21.0,UNM,SPC,13968.0,12,1_6,0.6484,SCH,рюрюпярюм,18000.0,1.0,0.0,1,1164.0,0.06466666666666666
107140,M,31.0,MAR,DIR,68989.0,10,1_1,0.395286,GRD,лняйнбяйюъ,100000.0,4.0,0.0,0,6898.9,0.068989
49372,F,28.0,DIV,SPC,11928.0,10,1_6,0.691391,SCH,оемгемяйюъ,25000.0,0.0,0.0,0,1192.8,0.047712
130679,F,30.0,MAR,SPC,8839.0,6,1_1,0.397451,GRD,лняйбю,55000.0,5.0,0.0,0,1473.1666666666667,0.026784848484848488
65579,F,25.0,UNM,SPC,35172.0,10,1_16,0.550801,UGR,лняйбю,30000.0,1.0,0.0,0,3517.2,0.11724
120776,F,20.0,UNM,SPC,20118.0,10,1_6,0.615744,SCH,йспцюмяйюъ,31000.0,-1.0,-1.0,1,2011.8,0.06489677419354839
77505,M,24.0,MAR,SPC,29952.0,24,1_1,0.600048,GRD,ояйнбяйюъ,38000.0,2.0,0.0,0,1248.0,0.032842105263157895
149360,F,68.0,MAR,SPC,15570.0,10,1_1,0.49736,SCH,рюрюпярюм,15000.0,1.0,0.0,0,1557.0,0.1038
47532,M,51.0,DIV,SPC,13169.0,10,1_1,0.475546,SCH,векъахмяйюъ,40000.0,3.0,0.0,0,1316.9,0.0329225
39202,M,24.0,UNM,UMN,21601.8,10,1_19,0.474625,GRD,яюмйр-оерепаспц,45000.0,1.0,0.0,0,2160.18,0.048004
95786,F,35.0,WID,SPC,15990.0,10,1_4,0.422348,GRD,йпюямнъпяйхи,33000.0,4.0,0.0,0,1599.0,0.04845454545454545
127958,F,32.0,DIV,SPC,18960.0,12,1_1,0.375867,GRD,лняйбю,95000.0,2.0,0.0,1,1580.0,0.01663157894736842
147743,M,32.0,MAR,SPC,15771.0,10,1_1,0.362881,SCH,хпйсряйюъ,45000.0,2.0,0.0,1,1577.1,0.035046666666666663
114933,F,35.0,MAR,SPC,19388.0,24,1_1,0.452778,SCH,яюмйр-оерепаспц,50000.0,5.0,0.0,0,807.8333333333334,0.016156666666666666
95776,F,49.0,DIV,SPC,20828.0,10,1_6,0.479317,GRD,нпкнбяйюъ,14500.0,0.0,0.0,0,2082.8,0.14364137931034485
117582,M,31.0,MAR,SPC,20841.11,10,1_32,0.452654,SCH,оепляйхи,25000.0,4.0,0.0,0,2084.111,0.08336444
165335,M,33.0,MAR,SPC,24999.0,10,1_1,0.455161,SCH,яюмйр-оерепаспц,60000.0,1.0,0.0,0,2499.9,0.041665
30691,M,42.0,MAR,SPC,24989.0,12,1_6,0.761323,GRD,лняйнбяйюъ,87000.0,2.0,0.0,1,2082.4166666666665,0.02393582375478927
29597,M,39.0,UNM,SPC,20399.0,10,1_32,0.445006,GRD,хбюмнбяйюъ,20000.0,0.0,0.0,0,2039.9,0.101995
116822,M,57.0,MAR,SPC,23458.0,10,1_1,0.351822,SCH,ябепдкнбяйюъ,71700.0,3.0,0.0,0,2345.8,0.03271687587168759
153632,M,33.0,UNM,SPC,49179.0,18,1_1,0.511496,GRD,лняйнбяйюъ,60000.0,1.0,0.0,1,2732.1666666666665,0.04553611111111111
140104,F,34.0,MAR,SPC,77068.0,10,1_6,0.658534,SCH,аекцнпндяйюъ,38000.0,2.0,0.0,0,7706.8,0.20281052631578947
108858,F,52.0,MAR,SPC,16178.0,10,1_32,0.302726,GRD,ябепдкнбяйюъ,35000.0,3.0,0.0,0,1617.8,0.04622285714285714
147648,M,31.0,MAR,SPC,29169.0,10,1_5,0.554989,SCH,уюмрш-люмяхияйхи,35000.0,0.0,0.0,0,2916.9,0.08334
138105,M,37.0,UNM,SPC,60278.0,10,1_6,0.527733,GRD,йюпювюебн-вепйеяяйюъ,30000.0,2.0,0.0,0,6027.8,0.20092666666666667
105852,F,35.0,MAR,SPC,12279.0,10,1_6,0.552396,GRD,бнкцнцпюдяйюъ,12500.0,2.0,1.0,0,1227.9,0.09823200000000001
24231,F,28.0,DIV,SPC,44289.0,12,1_1,0.444583,GRD,лняйбю,60000.0,1.0,0.0,1,3690.75,0.0615125
8880,F,40.0,MAR,SPC,14743.33,10,1_1,0.461519,SCH,юпуюмцекэяйюъ,15000.0,0.0,0.0,0,1474.333,0.09828886666666667
22899,F,34.0,UNM,UMN,75759.0,10,1_1,0.410852,SCH,лняйнбяйюъ,69000.0,1.0,0.0,0,7575.9,0.10979565217391304
7069,M,39.0,MAR,SPC,11479.0,12,1_6,0.682251,GRD,лнпднбхъ,50000.0,6.0,1.0,0,956.5833333333334,0.01913166666666667
100736,M,45.0,MAR,SPC,26969.0,10,1_6,0.606485,SCH,яюпюрнбяйюъ,30000.0,3.0,1.0,0,2696.9,0.08989666666666667
109723,M,37.0,UNM,DIR,28155.0,6,1_1,0.48424,UGR,йюкхмхмцпюдяйюъ,45000.0,2.0,0.0,1,4692.5,0.10427777777777777
15144,M,23.0,UNM,SPC,24689.0,12,1_43,0.672582,GRD,рюрюпярюм,34000.0,3.0,0.0,0,2057.4166666666665,0.06051225490196078
164546,M,38.0,DIV,SPC,43438.0,10,1_6,0.67135,SCH,яюую/ъйсрхъ/,50000.0,1.0,0.0,0,4343.8,0.08687600000000001
105524,F,26.0,MAR,SPC,45288.0,10,1_6,0.538611,GRD,рчлемяйюъ,28000.0,1.0,0.0,0,4528.8,0.16174285714285716
166614,F,49.0,MAR,SPC,54668.0,12,1_6,0.612034,GRD,рюрюпярюм,40000.0,0.0,0.0,0,4555.666666666667,0.11389166666666667
99710,M,35.0,UNM,SPC,15869.0,10,1_1,0.347875,GRD,лняйбю,40000.0,0.0,0.0,0,1586.9,0.0396725
103917,M,32.0,MAR,SPC,23880.0,10,1_1,0.368169,SCH,йпюямндюпяйхи,40000.0,2.0,0.0,1,2388.0,0.0597
114581,F,32.0,MAR,SPC,12718.0,10,1_6,0.568773,UGR,яюмйр-оерепаспц,50000.0,-1.0,-1.0,0,1271.8,0.025436
151812,M,29.0,MAR,SPC,9563.83,6,1_1,0.351521,SCH,ябепдкнбяйюъ,25000.0,2.0,0.0,0,1593.9716666666666,0.06375886666666666
69001,M,31.0,UNM,SPC,63868.0,12,1_1,0.459024,SCH,лняйнбяйюъ,34000.0,-1.0,-1.0,1,5322.333333333333,0.1565392156862745
160159,F,39.0,MAR,SPC,14918.0,10,1_1,0.430026,SCH,хпйсряйюъ,40000.0,3.0,0.0,0,1491.8,0.037295
70963,F,46.0,UNM,SPC,8588.0,12,1_4,0.436678,SCH,яюмйр-оерепаспц,21000.0,1.0,0.0,0,715.6666666666666,0.03407936507936508
113137,M,32.0,MAR,UMN,57789.0,10,1_1,0.371077,GRD,яюмйр-оерепаспц,130000.0,5.0,0.0,1,5778.9,0.04445307692307692
22984,M,24.0,MAR,SPC,16527.0,10,1_32,0.468807,UGR,лняйнбяйюъ,37000.0,2.0,0.0,0,1652.7,0.04466756756756757
26865,F,41.0,UNM,SPC,25340.0,12,1_5,0.663352,GRD,аспърхъ,30000.0,3.0,1.0,0,2111.6666666666665,0.07038888888888889
20542,F,32.0,UNM,SPC,25329.0,12,1_1,0.455733,SCH,бкюдхлхпяйюъ,22000.0,5.0,0.0,0,2110.75,0.09594318181818182
63853,M,30.0,MAR,UMN,19539.0,10,1_1,0.464907,GRD,ябепдкнбяйюъ,30000.0,1.0,0.0,0,1953.9,0.06513000000000001
129798,F,57.0,DIV,PNA,8129.0,12,1_4,0.939116,SCH,мнбняхахпяйюъ,8800.0,2.0,0.0,1,677.4166666666666,0.07697916666666667
15446,F,45.0,MAR,SPC,80748.0,36,1_1,0.517624,SCH,яюлюпяйюъ,35000.0,3.0,0.0,1,2243.0,0.06408571428571429
62027,F,25.0,MAR,SPC,27089.0,12,1_6,0.732372,SCH,йпюямндюпяйхи,30000.0,1.0,0.0,0,2257.4166666666665,0.07524722222222222
44736,F,41.0,MAR,BIS,62668.0,10,1_1,0.386859,GRD,йпюямндюпяйхи,65000.0,0.0,0.0,0,6266.8,0.0964123076923077
135796,F,51.0,DIV,SPC,49689.0,12,1_6,0.594494,GRD,лняйнбяйюъ,48000.0,1.0,0.0,0,4140.75,0.086265625
30890,M,57.0,DIV,SPC,14128.0,10,1_1,0.321118,SCH,юлспяйюъ,60000.0,5.0,0.0,0,1412.8,0.023546666666666667
26627,F,22.0,MAR,SPC,14808.0,10,1_6,0.684209,SCH,рчлемяйюъ,21700.0,-1.0,-1.0,1,1480.8,0.06823963133640552
31948,F,33.0,CIV,SPC,60640.0,10,1_6,0.690603,UGR,уюмрш-люмяхияйхи,45000.0,6.0,0.0,0,6064.0,0.13475555555555555
151055,M,57.0,MAR,UMN,15767.0,10,1_32,0.350373,GRD,лнпднбхъ,28000.0,5.0,0.0,1,1576.7,0.05631071428571429
126555,F,36.0,UNM,SPC,11586.0,12,1_1,0.475469,GRD,оепляйхи,25000.0,3.0,1.0,0,965.5,0.03862
81465,F,31.0,MAR,DIR,49468.0,10,1_6,0.633187,GRD,ябепдкнбяйюъ,80000.0,0.0,0.0,0,4946.8,0.061835
155996,M,25.0,UNM,SPC,18792.0,4,1_7,0.369963,GRD,рюрюпярюм,45000.0,0.0,0.0,0,4698.0,0.1044
69038,M,53.0,DIV,SPC,6339.0,6,1_1,0.49227,SCH,кхоежйюъ,21500.0,0.0,0.0,0,1056.5,0.04913953488372093
78281,M,50.0,MAR,SPC,36679.0,12,1_1,0.214589,SCH,лняйнбяйюъ,40000.0,2.0,0.0,0,3056.5833333333335,0.07641458333333334
150489,M,48.0,DIV,DIR,43859.0,10,1_44,0.569066,SCH,лняйнбяйюъ,50000.0,3.0,0.0,0,4385.9,0.08771799999999999
111827,F,41.0,MAR,SPC,18829.0,10,1_1,0.385497,GRD,аюьйнпрнярюм,15000.0,3.0,0.0,0,1882.9,0.12552666666666668
3480,M,30.0,MAR,SPC,19202.0,10,1_32,0.309332,GRD,ярюбпнонкэяйхи,64000.0,3.0,0.0,1,1920.2,0.030003125000000002
104857,F,23.0,UNM,SPC,56468.0,12,1_6,0.680889,UGR,йпюямндюпяйхи,30000.0,-1.0,-1.0,0,4705.666666666667,0.15685555555555555
66491,M,31.0,MAR,SPC,14992.5,6,1_9,0.157023,GRD,яюлюпяйюъ,50000.0,4.0,0.0,0,2498.75,0.049975
9218,M,27.0,MAR,SPC,54891.0,12,1_17,0.4119,GRD,лняйбю,100000.0,3.0,0.0,0,4574.25,0.0457425
35650,M,48.0,MAR,UMN,18270.0,6,1_43,0.380782,GRD,йпюямнъпяйхи,150000.0,4.0,0.0,0,3045.0,0.0203
92388,F,23.0,MAR,SPC,21328.0,12,1_5,0.540798,GRD,векъахмяйюъ,25000.0,1.0,0.0,0,1777.3333333333333,0.07109333333333333
48467,F,55.0,UNM,SPC,13408.21,12,1_1,0.423627,SCH,хпйсряйюъ,27000.0,1.0,0.0,0,1117.3508333333332,0.04138336419753086
4933,M,28.0,MAR,SPC,27089.0,12,1_1,0.512079,GRD,кемхмцпюдяйюъ,39000.0,3.0,0.0,0,2257.4166666666665,0.057882478632478626
10726,M,48.0,UNM,SPC,20369.0,10,1_6,0.663514,SCH,лняйнбяйюъ,30000.0,1.0,0.0,0,2036.9,0.06789666666666667
46964,F,54.0,DIV,ATP,25468.0,10,1_1,0.474202,SCH,лняйнбяйюъ,35000.0,3.0,0.0,0,2546.8,0.0727657142857143
93606,M,64.0,MAR,SPC,5879.0,6,1_1,0.291953,SCH,векъахмяйюъ,28000.0,2.0,0.0,0,979.8333333333334,0.03499404761904762
155517,M,48.0,MAR,SPC,18385.23,12,1_1,0.305796,GRD,векъахмяйюъ,40000.0,3.0,0.0,0,1532.1025,0.0383025625
98981,F,37.0,MAR,SPC,22769.0,12,1_1,0.358355,GRD,мхфецнпндяйюъ,40000.0,0.0,0.0,0,1897.4166666666667,0.04743541666666667
102548,F,26.0,UNM,DIR,36040.0,24,1_1,0.569768,GRD,йпюямндюпяйхи,18000.0,0.0,0.0,0,1501.6666666666667,0.08342592592592593
166785,F,37.0,UNM,SPC,51462.0,10,1_5,0.451911,GRD,яюмйр-оерепаспц,35000.0,0.0,0.0,0,5146.2,0.1470342857142857
44249,F,29.0,UNM,SPC,17053.0,10,1_32,0.486951,SCH,бнкцнцпюдяйюъ,40000.0,8.0,1.0,0,1705.3,0.0426325
147869,F,38.0,MAR,SPC,19995.0,10,1_32,0.463994,SCH,кемхмцпюдяйюъ,20000.0,1.0,0.0,1,1999.5,0.099975
135799,M,41.0,MAR,SPC,40100.0,12,1_1,0.288416,GRD,яюмйр-оерепаспц,90000.0,5.0,0.0,0,3341.6666666666665,0.03712962962962963
40029,F,44.0,DIV,SPC,19261.8,10,1_19,0.443394,SCH,яюлюпяйюъ,27000.0,0.0,0.0,0,1926.1799999999998,0.07134
154709,M,30.0,MAR,SPC,15990.0,10,1_1,0.275925,GRD,йнлх,50000.0,1.0,0.0,0,1599.0,0.03198
11469,M,48.0,UNM,SPC,39990.0,24,1_0,0.285556,SCH,яюлюпяйюъ,35000.0,3.0,0.0,0,1666.25,0.047607142857142855
70527,F,31.0,MAR,SPC,48768.0,10,1_1,0.420603,GRD,рюрюпярюм,30000.0,3.0,0.0,0,4876.8,0.16256
458,F,37.0,MAR,SPC,16778.0,10,1_6,0.60164,SCH,уюмрш-люмяхияйхи,20000.0,0.0,0.0,0,1677.8,0.08388999999999999
